eingar	4	engar	1
einglands	4	Englands	1
einglendíngar	4	Englendingar	1
einhvor	4	einhver	1
einhvørjir	4	einhverjir	1
einhvorjum	4	einhverjum	1
einhvørntíma	4	! einhvern tíma	0
einka-leyfi	4	einkaleyfi	1
einvaldinu	4	None	0
ekki'	4	! ekki	0
eldkveikiu	4	eldkveikju	1
eldr	4	eldur	1
eldstu	4	elstu	1
ellidavatni	4	Elliðavatni	1
elskadur	4	elskaður	1
embættismønnunum	4	embættismönnunum	1
empire	4	None	0
enarevatnið	4	None	0
endad	4	endað	1
endan	4	endann	1
endilángt	4	endilangt	1
energisk	4	None	0
enfremur	4	ennfremur	1
engl	4	None	0
ennar	4	hinnar	1
eptirdæmum	4	eftirdæmum	1
eptirkomandi	4	eftirkomandi	1
eptirlátid	4	eftirlátið	1
eptirlaunum	4	eftirlaunum	1
eptirlétum	4	eftirlétum	1
eptirlíking	4	eftirlíking	1
eptirstöðvar	4	eftirstöðvar	1
eptirtektarvert	4	eftirtektarvert	1
era	4	None	0
erfd	4	erfð	1
erfíngja	4	erfingja	1
erfurt	4	None	0
erkibyskup	4	erkibiskup	1
etatsráds	4	etatsráðs	0
etazráðs	4	etatsráðs	0
evers	4	None	0
exam	4	None	0
eydast	4	eyðast	1
eydi	4	eyði	1
eydileggjandi	4	eyðileggjandi	1
eydir	4	eyðir	1
eydt	4	eytt	1
eyjaálfunni	4	None	0
eyólfssyni	4	Eyjólfssyni	1
eyum	4	eyjum	1
eyuna	4	eyjuna	1
fader	4	None	0
fáid	4	fáið	1
fair	4	fáir	1
falliga	4	fallega	1
fángar	4	fangar	1
fángelsinu	4	fangelsinu	1
fardøgum	4	fardögum	1
fardu	4	farðu	1
farþegja	4	! farþega	0
fatnadi	4	fatnaði	1
fe	4	! fé	0
feddersen	4	None	0
fégjøfum	4	fégjöfum	1
fegrð	4	fegurð	1
féhirdir	4	féhirðir	1
feilberg	4	None	0
fèlagi	4	félagi	1
félags-limum	4	félagslimum	1
félagsskrifari	4	None	0
félst	4	féllst	1
fénad	4	fénað	1
fénadi	4	fénaði	1
fent	4	fennt	1
ferdadiz	4	ferðaðist	1
ferdaløg	4	ferðalög	1
ferdamadur	4	ferðamaður	1
ferdin	4	ferðin	1
ferdinandur	4	None	0
ferr	4	! fer	0
fiandmanna	4	fjandmanna	1
fid	4	! sið	0
fimtugt	4	fimmtugt	1
fíngrunum	4	fingrunum	1
finsteraarhorn	4	None	0
fiskazt	4	fiskast	1
fiskgörnum	4	fiskgörnum	0
fiskiveiðahlutafjelagið	4	fiskveiðihlutafélagið	1
fjærliggjandi	4	None	0
fjallbygdum	4	fjallbyggðum	1
fjárflutníngur	4	fjárflutningur	1
fjelagsritum	4	félagsritum	1
fjellust	4	féllust	1
fjögr	4	fjögur	1
fjøgur	4	fjögur	1
fjølga	4	fjölga	1
fjølgad	4	fjölgað	1
fjølgun	4	fjölgun	1
fjórðúng	4	fjórðung	1
fjøru	4	fjöru	1
fleirsta	4	flesta	1
fleirstir	4	flestir	1
flockum	4	flokkum	1
florenz	4	! Flórens	0
florida	4	None	0
flutningsm	4	None	0
fluttr	4	fluttur	1
fmd	4	None	0
föd	4	None	0
föðursins	4	föðurins	1
føgnudur	4	fögnuður	1
føgru	4	fögru	1
fölgende	4	None	0
forda	4	forða	1
fordast	4	forðast	1
formadurinn	4	formaðurinn	1
fornfræda	4	fornfræða	1
fornfræðingur	4	fornfræðingur	0
forspracki	4	forsprakki	1
fort	4	None	0
fortepiano	4	None	0
førum	4	förum	1
føstum	4	föstum	1
fræda	4	fræða	1
frægr	4	None	0
framanskrifad	4	framanskrifað	1
framboðana	4	None	0
framboðar	4	None	0
framid	4	framið	1
framleggja	4	None	0
framtíðarvonir	4	None	0
framv	4	None	0
frásegja	4	None	0
frásøgu	4	frásögu	1
frederik	4	None	0
freie	4	None	0
frelsad	4	frelsað	1
fretti	4	frétti	1
fridar-samníngur	4	friðarsamningur	1
friðþjófssögu	4	None	0
friedrichsruhe	4	None	0
frimærker	4	None	0
frit	4	None	0
frjettaþráðafjelagið	4	fréttaþráðafélagið	1
frjettin	4	fréttin	1
frjettunum	4	fréttunum	1
frjófsamt	4	frjósamt	1
frydensberg	4	None	0
fsd	4	None	0
fullkomnan	4	! fullkomnun	0
fulltrúaþíngið	4	fulltrúaþingið	1
fundrinn	4	fundurinn	1
fyrifram	4	fyrirfram	1
fyrirfam	4	fyrirfram	1
fyrirgefníngu	4	fyrirgefningu	1
fyrirlidi	4	fyrirliði	1
fyrirsjá	4	None	0
fyrirtækid	4	fyrirtækið	1
fyrnefndi	4	fyrrnefndi	1
fyrrmeir	4	None	0
gagnáfrýandinn	4	gagnáfrýjandinn	1
gagnólík	4	None	0
galíleu	4	None	0
galvanskerinu	4	None	0
gambetta	4	None	0
gángast	4	gangast	1
gángverdid	4	gangverðið	1
garcia	4	None	0
gardrinn	4	garðurinn	1
garðsjó	4	None	0
gardurinn	4	garðurinn	1
gatacre	4	None	0
gebhardt	4	None	0
gèck	4	gekk	1
gédi	4	geði	1
géfit	4	gefið	1
géfna	4	gefna	1
gègnum	4	gegnum	1
gegu	4	None	0
gékk	4	gekk	1
gekst	4	gekkst	1
geldst	4	None	0
geogr	4	None	0
geografisk	4	None	0
gérdist	4	gerðist	1
gerdu	4	gerðu	1
gerfi	4	gervi	1
germanischen	4	None	0
gesellschaft	4	None	0
geysisvegurinn	4	None	0
gimbr	4	gimbur	1
gioberti	4	None	0
giörsamlega	4	gjörsamlega	1
gipti	4	gifti	1
gis	4	! gys	0
gjæta	4	gæta	1
gjøfin	4	gjöfin	1
gjørda	4	gjörða	1
gjørdar	4	gjörðar	1
gjördiz	4	gjörðist	1
gjördu	4	gjörðu	1
gjørdust	4	gjörðust	1
gjøre	4	gjöri	1
gjörlegt	4	None	0
gjort	4	gjört	1
gjørum	4	gjörum	1
gjørvallt	4	gjörvallt	0
glaðlyndr	4	glaðlyndur	1
gladur	4	glaður	1
glæda	4	glæða	1
glatazt	4	glatast	1
gleymzt	4	gleymst	1
globus	4	None	0
gløggt	4	glöggt	1
good-templar	4	None	0
gøtu	4	götu	1
götz	4	None	0
graa	4	None	0
græbe	4	None	0
grænlandsför	4	None	0
grænlenzku	4	grænlensku	1
grafmannafjelagið	4	grafmannafélagið	0
grande	4	None	0
great	4	None	0
greely	4	None	0
gricki	4	Grikki	1
grickland	4	Grikkland	1
grímstungusókn	4	None	0
griskir	4	grískir	1
grískukenslunnar	4	grískukennslunnar	0
grjótid	4	grjótið	1
grøfum	4	gröfum	1
grönlund	4	None	0
grunadi	4	grunaði	1
guðbrandar	4	None	0
guðbrandr	4	guðbrandur	1
guðmundss	4	None	0
gudsdýrkun	4	guðsdýrkun	1
gullbríngusýslu	4	gullbringusýslu	1
gun	4	None	0
gunløgsen	4	None	0
gyldendals	4	None	0
gyldti	4	gyllti	1
gyltar	4	gylltar	1
habsborgar	4	None	0
hádegismessu	4	None	0
hædir	4	hæðir	1
hæmorrhagia	4	None	0
hærsta	4	hæsta	1
hafer	4	None	0
hafnardeildin	4	None	0
hafnarf	4	None	0
hagenbach	4	None	0
hákallsafli	4	hákarlsafli	1
halðið	4	haldið	1
hallgrimur	4	hallgrímur	1
hamborgar-elfu	4	None	0
hanzkar	4	hanskar	0
hardla	4	harla	1
hardlega	4	harðlega	1
hardtnær	4	hartnær	1
havde	4	None	0
hávifoss	4	! háifoss	0
hays	4	None	0
heart	4	None	0
hefdir	4	hefðir	1
hegdun	4	hegðun	1
heidra	4	heiðra	1
heilagr	4	heilagur	1
heilbrygdi	4	heilbrigði	1
heilsubitter	4	None	0
heimilid	4	heimilið	1
heimtudu	4	heimtuðu	1
hele	4	None	0
helgesen	4	None	0
helmíngurinn	4	helmingurinn	1
helvetíska	4	None	0
helztar	4	helstar	1
héradinu	4	héraðinu	1
héraðsl	4	None	0
herbúdunum	4	herbúðunum	1
herda	4	herða	1
herdum	4	herðum	1
herfáng	4	herfang	1
herr	4	her	1
herreklædning	4	None	0
herschel	4	None	0
hershöfdínginn	4	hershöfðinginn	1
hershöfdíngium	4	hershöfðingjum	1
hertugadæmunum	4	hertogadæmunum	1
hérverandi	4	None	0
hetir	4	None	0
heybirgðir	4	None	0
higsta	4	hiksta	1
hindrudu	4	hindruðu	1
hinns	4	hins	1
hirda	4	hirða	1
hjálpadi	4	hjálpaði	1
hjegóma	4	hégóma	1
hjegómaskap	4	hégómaskap	1
hjeldum	4	héldum	1
hjelst	4	hélst	1
hjeraðslæknirinn	4	héraðslæknirinn	1
hjeröð	4	héruð	1
hjeti	4	héti	1
hjørtum	4	hjörtum	1
hledslu	4	hleðslu	1
hleypr	4	hleypur	1
hljód	4	hljóð	1
hljódum	4	hljóðum	1
hneigdi	4	hneigði	1
hö	4	None	0
höfdíngia	4	höfðingja	1
høfdíngjum	4	höfðingjum	1
hófðu	4	! höfðu	0
høfnina	4	höfnina	1
hoftegi	4	Hofteigi	1
høfudsmadurinn	4	höfuðsmaðurinn	1
høfudstadur	4	höfuðstaður	1
höj	4	None	0
holseta	4	None	0
home	4	None	0
høndlanina	4	höndlanina	1
honnm	4	! honum	0
höpt	4	höft	1
hornemann	4	None	0
horsford	4	None	0
hovedstaden	4	None	0
hræddr	4	hræddur	1
hræríngar	4	hræringar	1
hræríngu	4	hræringu	1
hreppadómi	4	None	0
hreppsþing	4	None	0
hröklast	4	hrökklast	1
hrútafirdi	4	hrútafirði	1
hrygðist	4	hryggðist	1
hueklæde	4	None	0
hugarburðir	4	hugarburðir	0
hugrakkr	4	hugrakkur	1
hugsanainnblástur	4	hugsanainnblástur	0
humboldt	4	None	0
hungr	4	hungur	1
húngur	4	hungur	1
húngurs	4	hungurs	1
húsavik	4	Húsavík	1
hússbóndi	4	húsbóndi	1
hússbóndinn	4	húsbóndinn	1
hvammssveit	4	None	0
hvarvid	4	! hvar við	0
hvé	4	hve	1
hvem	4	None	0
hvítfreyðandi	4	None	0
hvíthyrnd	4	None	0
hvørutveggja	4	! hvoru tveggja	0
hýðisveiki	4	None	0
hyggr	4	hyggur	1
hygst	4	hyggst	1
if	4	None	0
ílls	4	None	0
imslands	4	None	0
indeholder	4	None	0
indtil	4	None	0
inflammationes	4	None	0
inge	4	None	0
ingim	4	None	0
inn- og út-gjøld	4	inn- og útgjöld	0
innann	4	innan	1
innesjum	4	innnesjum	1
inngángi	4	inngangi	1
innsendt	4	innsent	1
innstædu	4	innstæðu	1
innstæduna	4	innstæðuna	1
int	4	innt	1
ir	4	None	0
isafjardar	4	Ísafjarðar	1
ísafjarðars	4	None	0
ísaløg	4	ísalög	1
ísfirðínga	4	Ísfirðinga	1
ísfirðíngar	4	Ísfirðingar	1
isländischen	4	None	0
íslandsmálum	4	None	0
islendínga	4	Íslendinga	1
íslenzkaði	4	íslenskaði	1
islenzkar	4	íslenskar	1
íslenzkr	4	íslenskur	1
italir	4	Ítalir	1
its	4	None	0
jafnazt	4	jafnast	1
jafnsjálfsagt	4	None	0
jafnsnart	4	None	0
janeiro	4	None	0
jarðabókarsjóðinn	4	None	0
jardabókarsjódnum	4	jarðabókarsjóðnum	0
jardanna	4	jarðanna	1
jarðarskorpan	4	None	0
jarðfræðislegar	4	None	0
jardskjálftar	4	jarðskjálftar	1
járnbrautarnefndin	4	None	0
játad	4	játað	1
jesu	4	None	0
jesúmanna	4	None	0
jøfnu	4	jöfnu	1
jøfnud	4	jöfnuð	1
jóhnsen	4	None	0
jøkuls	4	jökuls	1
jólaføstu	4	jólaföstu	1
jónassens	4	None	0
jörgensens	4	None	0
jósephs	4	None	0
júlíí	4	júlí	1
juni	4	júní	1
júr	4	None	0
jústitsrád	4	jústitsráð	0
jústizráð	4	jústitsráð	0
kahle	4	None	0
kajetan	4	None	0
kallazt	4	kallast	1
kansellíisins	4	kansellísins	0
kanton	4	None	0
karlmannaföt	4	None	0
kastadi	4	kastaði	1
kaupfél	4	None	0
kaupfjelögin	4	kaupfélögin	1
kaupfør	4	kaupför	1
kaupmhöfn	4	None	0
kaupstadinn	4	kaupstaðinn	1
kaupstødunum	4	kaupstöðunum	1
kbhvn	4	None	0
kemisku	4	kemísku	1
kénnara	4	kennara	1
kénnari	4	kennari	1
kenníngar	4	kenningar	1
kensluaðferð	4	kennsluaðferð	1
kenslumál	4	kennslumál	1
kenslustunda	4	kennslustunda	1
képpast	4	keppast	1
keptust	4	kepptust	1
kg	4	None	0
kilom	4	None	0
kína-lífs-elixírs	4	None	0
kína-lífselixír	4	None	0
kisz	4	None	0
kjannings	4	None	0
kjemur	4	kemur	1
kjøbenhavn	4	None	0
kjole	4	None	0
kjørnir	4	kjörnir	1
kjósar- og gullbringusýslu	4	None	0
kláðagrunaða	4	None	0
kláðalög	4	None	0
kláðavart	4	None	0
klæde	4	None	0
klædevarer	4	None	0
kløgun	4	klögun	1
klpóst	4	None	0
kluckum	4	klukkum	1
kmh	4	None	0
knut	4	None	0
koch	4	None	0
kolaeinokunin	4	None	0
kolaverð	4	None	0
köldukvísl	4	None	0
komit	4	komið	1
komité	4	None	0
kondu	4	None	0
kongen	4	None	0
kóngrinn	4	kóngurinn	1
kóngs-úrskurdur	4	kóngsúrskurður	0
konstítúzíón	4	! konstitúsjón	0
konungaskifti	4	konungaskipti	1
konúngaskipti	4	konungaskipti	1
konúngsríkinu	4	konungsríkinu	1
kosníngarlög	4	kosningarlög	0
kosningarlögunum	4	None	0
kosníngarrétt	4	kosningarrétt	1
koster	4	None	0
kostnaðarminna	4	None	0
kostnadr	4	kostnaður	1
krabbameinsemdir	4	None	0
kríngumstædurnar	4	kringumstæðurnar	1
kristjánss	4	None	0
kristseðli	4	None	0
kristshugmyndina	4	None	0
krøfum	4	kröfum	1
krone	4	None	0
kroniske	4	None	0
krónprinz	4	krónprins	1
krøptug	4	kröftug	1
kröptuga	4	kröftuga	1
krystalli	4	kristalli	1
kuld	4	None	0
kunníngja	4	kunningja	1
kunnugleik	4	None	0
kunnugr	4	kunnugur	1
kuropatkin	4	None	0
kvadst	4	kvaðst	1
kvennmann	4	kvenmann	1
kvennúr	4	None	0
kverkhnúkarana	4	None	0
kyrðin	4	kyrrðin	1
kyrkjufeðr	4	kirkjufeður	1
láenborg	4	None	0
lærd	4	lærð	1
lærdra	4	lærðra	1
lagagyldi	4	lagagildi	1
lagasetníngar	4	lagasetningar	1
lagdar	4	lagðar	1
landaskipun	4	None	0
landaskipunarfrædi	4	landaskipunarfræði	1
landbúnadi	4	landbúnaði	1
landit	4	landið	1
landkortsuppdrætti	4	None	0
landphysicus	4	None	0
landrád	4	landráð	1
landsféhirðir	4	None	0
landtøku	4	landtöku	1
landþínganefndanna	4	landþinganefndanna	0
landþráðanna	4	None	0
lángbrók	4	langbrók	1
lángvarandi	4	langvarandi	1
laplace	4	None	0
laroque	4	None	0
lauenborg	4	None	0
launadi	4	launaði	1
lausamenska	4	lausamennska	1
lausamensku	4	lausamennsku	1
lausamønnum	4	lausamönnum	1
lausann	4	lausan	1
lausúngi	4	lausungi	0
lefolii	4	None	0
legdi	4	legði	1
legdu	4	legðu	1
leggid	4	leggið	1
lehmann	4	None	0
leiðrjettingar	4	leiðréttingar	1
leidsøgn	4	leiðsögn	1
leifr	4	Leifur	1
lendíngum	4	lendingum	1
lendtu	4	lentu	1
lermontov	4	None	0
létst	4	lést	1
lètu	4	létu	1
lidsinni	4	liðsinni	1
lídsins	4	liðsins	1
lifnaðarháttu	4	None	0
lifnadi	4	lifnaði	1
liggia	4	liggja	1
líkligast	4	líklegast	1
limited	4	None	0
limu	4	None	0
lindegreen	4	None	0
líónel	4	None	0
litchfield	4	None	0
litill	4	lítill	1
ljósmódur	4	ljósmóður	1
lofsaungur	4	lofsöngur	1
loftkent	4	loftkennt	1
løgbók	4	lögbók	1
løgbókinni	4	lögbókinni	1
löggjafar- og umboðsvald	4	None	0
løgreglustjórninni	4	lögreglustjórninni	1
løgtekid	4	lögtekið	1
loptsson	4	loftsson	1
lopttegund	4	lofttegund	1
lover	4	None	0
lovisa	4	None	0
luckast	4	lukkast	1
luckulega	4	lukkulega	1
lüders	4	None	0
lúngunum	4	lungunum	1
luther	4	None	0
lykke	4	None	0
lyptir	4	lyftir	1
madrid	4	None	0
madvig	4	None	0
magyaralands	4	None	0
mahómet	4	None	0
mais	4	None	0
malaga	4	None	0
maleri	4	None	0
málleysum	4	None	0
malling	4	None	0
malthus	4	None	0
málvitríngr	4	málvitringur	1
manin	4	None	0
manitoba	4	None	0
margføldu	4	margföldu	1
markaðr	4	markaður	1
markverdustu	4	markverðustu	1
mason	4	None	0
matbitter	4	None	0
maurdrepandi	4	None	0
maxime	4	None	0
mazeau	4	None	0
mbl	4	None	0
mc	4	None	0
medalári	4	meðalári	1
meðallandsþing	4	None	0
meðaumkvun	4	meðaumkun	1
medborgara	4	meðborgara	1
medborgarar	4	meðborgarar	1
medborgurum	4	meðborgurum	1
meddeila	4	meðdeila	0
medgjøfin	4	meðgjöfin	1
medhald	4	meðhald	1
medhøndlast	4	meðhöndlast	1
medkénndist	4	meðkenndist	1
meðmæltr	4	meðmæltur	1
meigum	4	megum	1
meiníngin	4	meiningin	1
mentaðir	4	menntaðir	1
mentaður	4	menntaður	1
mentandi	4	menntandi	1
mentaþjóð	4	menntaþjóð	1
mentuninni	4	menntuninni	1
mere	4	None	0
meyar	4	meyjar	1
meyer	4	None	0
meza	4	None	0
michaelis-messu	4	None	0
mida	4	miða	1
midnætti	4	miðnætti	1
midr	4	miður	1
midri	4	miðri	1
mieroslawski	4	None	0
might	4	None	0
mikáeli	4	None	0
mikiliga	4	mikillega	1
miklagard	4	miklagarð	1
mil	4	None	0
milano	4	Mílanó	1
millerand	4	None	0
mínkun	4	minnkun	1
minkunar	4	minnkunar	1
minna-rád	4	! minna-ráð	0
minnanúpi	4	Minna-Núpi	1
minnisverdu	4	minnisverðu	1
mins	4	míns	1
minstakosti	4	! minnsta kosti	0
minu	4	mínu	1
misbrúka	4	misbrúka	0
mishepnist	4	misheppnist	1
miskunsamur	4	miskunnsamur	1
mislíkadi	4	mislíkaði	1
misprentað	4	None	0
mjök	4	mjög	1
moderne	4	None	0
möðruvallaskólans	4	None	0
modtager	4	None	0
montenegro	4	None	0
monthly	4	None	0
montreal	4	None	0
mother	4	None	0
mótspyrnulaust	4	None	0
mótstødumønnum	4	mótstöðumönnum	1
motte	4	None	0
muller	4	None	0
munken	4	None	0
münster	4	None	0
murat	4	None	0
mynster	4	None	0
myrda	4	myrða	1
naddaðr	4	None	0
naddoddr	4	None	0
nádir	4	náðir	1
nærfataefni	4	None	0
nærstlidid	4	næstliðið	1
nærþví	4	! nær því	0
næstkomanda	4	None	0
næstlidin	4	næstliðin	1
nafnkèndi	4	nafnkenndi	1
nafnverds	4	nafnverðs	1
náqvæmar	4	nákvæmar	1
national	4	None	0
naud	4	nauð	1
naudsynjum	4	nauðsynjum	1
naudsynleg	4	nauðsynleg	1
nautpeníngi	4	nautpeningi	1
nauzzsen	4	None	0
navn	4	None	0
neanderdal-mennirnir	4	None	0
neapelsríki	4	None	0
neðrideildar	4	None	0
nedstu	4	neðstu	1
nefndann	4	nefndan	1
nefndar-menn	4	nefndarmenn	1
neitadi	4	neitaði	1
neue	4	None	0
nevada	4	None	0
news	4	None	0
nf	4	None	0
nic	4	None	0
nidursetur	4	niðursetur	1
njardvíkum	4	njarðvíkum	1
nockruleiti	4	! nokkru leyti	0
nøglin	4	nöglin	1
nokkri	4	nokkurri	1
nokkruleiti	4	! nokkru leyti	0
norðl	4	None	0
nordmenn	4	Norðmenn	1
nordur-álfunnar	4	Norðurálfunnar	0
norður-þýzkalandi	4	Norður-Þýskalandi	1
norðurameríku	4	Norður-Ameríku	1
norskubúð	4	None	0
norveg	4	! Noreg	0
norvegur	4	! Noregur	0
november	4	nóvember	1
novik	4	None	0
nürnberg	4	None	0
núveranda	4	None	0
nýari	4	nýrri	1
nýasta	4	nýjasta	1
nýkosna	4	nýkosna	0
nyrðstu	4	nyrstu	1
nyrztu	4	nyrstu	1
nytsømu	4	nytsömu	1
nytsømum	4	nytsömum	1
nýung	4	nýjung	1
óbrigðulleika	4	None	0
oct	4	None	0
ód	4	None	0
odense	4	None	0
odiot	4	None	0
öðlazt	4	öðlast	1
öðruhvorju	4	! öðru hverju	0
öðruvisi	4	öðruvísi	1
oehlenschlägers	4	None	0
óeyrðir	4	óeirðir	1
offáir	4	! of fáir	0
öfluglega	4	None	0
ofmiklum	4	! of miklum	0
ofseint	4	! of seint	0
ofvidri	4	None	0
ögm	4	None	0
ögmundr	4	Ögmundur	1
ögurhreppi	4	None	0
óhagnað	4	None	0
óhept	4	óheft	1
óhnakkakýldur	4	None	0
ókunnugleik	4	None	0
ókurteysi	4	ókurteisi	1
ol	4	None	0
øldin	4	öldin	1
ölfusárbrú	4	None	0
ölfusárbrúna	4	None	0
ollad	4	! valdið	1
ølmusur	4	ölmusur	1
ólýgnust	4	ólygnust	1
öngulstöðum	4	None	0
ønn	4	önn	1
oplysning	4	None	0
optsinnis	4	oftsinnis	1
ør	4	ör	1
ordfæri	4	orðfæri	1
ordrétt	4	orðrétt	1
ordsakir	4	orðsakir	0
ordstír	4	orðstír	1
ordu	4	orðu	1
ørdugri	4	örðugri	1
orgelharmonia	4	orgelharmónía	0
órjett	4	órétt	1
orktur	4	ortur	1
orleanistar	4	None	0
orsakadi	4	orsakaði	1
orsakadist	4	orsakaðist	1
øruggur	4	öruggur	1
oscar	4	None	0
óskemdur	4	óskemmdur	1
óskemt	4	óskemmt	1
óskérdt	4	óskert	1
öskulaust	4	None	0
øskunni	4	öskunni	1
osman	4	None	0
óspak	4	None	0
östlind	4	None	0
østlund	4	None	0
oveitt	4	óveitt	1
óþektur	4	óþekktur	1
óþurkar	4	óþurrkar	1
palermo	4	None	0
papaós	4	None	0
pápiskar	4	pápískar	1
pápiskra	4	pápískra	1
parlamenti	4	None	0
parlaments	4	None	0
parlamentsins	4	None	0
pasja	4	None	0
paterson	4	None	0
paulsen	4	None	0
payne	4	None	0
peníngi	4	peningi	1
pension	4	None	0
peschiera	4	None	0
petræusar	4	None	0
pfalz	4	None	0
philologie	4	None	0
pinneberger	4	None	0
pínslarvotts	4	píslarvotts	1
platón	4	None	0
pláts	4	None	0
pnd	4	None	0
pólen	4	None	0
polignak	4	None	0
polit	4	None	0
pólitiskan	4	pólitískan	1
politisku	4	pólitísku	1
pólitiskur	4	pólitískur	1
pommerns	4	None	0
populi	4	None	0
post	4	None	0
póstafgreiðslustaður	4	None	0
pósth	4	None	0
póstlögum	4	None	0
pottbrætt	4	None	0
prætoria	4	None	0
práng	4	prang	1
predikadi	4	predikaði	1
prentfjel	4	prentfél	0
prentsmidjan	4	prentsmiðjan	1
pressburg	4	None	0
presse	4	None	0
prestvígdir	4	prestvígðir	1
preszborg	4	None	0
preussa	4	None	0
prinds	4	None	0
priser	4	None	0
priserne	4	None	0
prix	4	None	0
prjón-nærföt	4	None	0
prófessórar	4	prófessorar	1
pros	4	None	0
prospero	4	None	0
prótestantisku	4	prótestantísku	0
prövekollektion	4	None	0
prsm	4	None	0
prýdilega	4	prýðilega	1
pyreneafjöllum	4	Pýreneafjöllum	1
quest	4	None	0
quit	4	None	0
quixote	4	None	0
qvædi	4	kvæði	1
qvedja	4	kveðja	1
qvedur	4	kveður	1
qveiktu	4	kveiktu	1
qviknar	4	kviknar	1
qvøld	4	kvöld	1
raadgivende	4	None	0
ráddeild	4	ráðdeild	1
rádlegast	4	ráðlegast	1
ráðsmensku	4	ráðsmennsku	1
rádvandur	4	ráðvandur	1
rádvendni	4	ráðvendni	1
ræðr	4	ræður	1
rædum	4	ræðum	1
rænti	4	rændi	1
ræntu	4	rændu	0
rafmagnsstraumur	4	None	0
rahbek	4	None	0
ramsay	4	None	0
rángárvallasýslu	4	Rangárvallasýslu	1
rángr	4	rangur	1
rdlr	4	None	0
red	4	! réð	0
rèdi	4	! réði	0
reding	4	None	0
registr	4	None	0
reglug	4	None	0
reglugjørdarinnar	4	reglugjörðarinnar	1
reidgjardir	4	reiðgjarðir	1
reidur	4	reiður	1
reikiavík	4	Reykjavík	1
reikjavík	4	Reykjavík	1
reikníngskap	4	reikningskap	1
reikníngsskapar	4	reikningsskapar	1
rette	4	None	0
retti	4	None	0
review	4	None	0
revue	4	None	0
rhín	4	None	0
ridi	4	riði	1
righoldige	4	None	0
ríkisbánkadali	4	ríkisbankadali	1
ríkisbánkasedlanna	4	ríkisbankaseðlanna	0
ríkisgjaldalögin	4	None	0
ríkisrádid	4	ríkisráðið	1
ritgjørda	4	ritgjörða	1
ritgjörðabálkur	4	None	0
ritgjørdin	4	ritgjörðin	1
ritnefndarmenn	4	None	0
ritnínguna	4	ritninguna	1
ritníngunni	4	ritningunni	1
ritsímasamningurinn	4	None	0
ritsjóri	4	ritstjóri	1
rjettdræpt	4	réttdræpt	1
rjettlátt	4	réttlátt	1
rjettritun	4	réttritun	1
rjettvísinnar	4	réttvísinnar	1
road	4	None	0
roesk	4	None	0
rom	4	None	0
roper	4	None	0
róth	4	None	0
rothe	4	None	0
rudt	4	None	0
rúmid	4	rúmið	1
rundbakin	4	None	0
rússiska	4	! rússneska	0
sa	4	None	0
særdu	4	særðu	1
safnadanna	4	safnaðanna	1
safnazt	4	safnast	1
sagdur	4	sagður	1
sagnabladanna	4	sagnablaðanna	0
sagnablöd	4	sagnablöð	0
sagnafrædi	4	sagnafræði	1
said	4	None	0
sailcloth	4	None	0
samanløgd	4	samanlögð	1
samastadar	4	samastaðar	1
sambodid	4	samboðið	1
sameiginligt	4	sameiginlegt	1
sameignarmylki	4	None	0
sameiníng	4	sameining	1
samfeldu	4	samfelldu	1
samhljóda	4	samhljóða	1
samkepni	4	samkeppni	1
samkepnin	4	samkeppnin	1
samninga-umleitanir	4	samningaumleitanir	1
samvizkan	4	samviskan	1
samþyckur	4	samþykkur	1
samþyktum	4	samþykktum	1
sannsöglis	4	None	0
sápuverzluninni	4	sápuversluninni	0
sauðárkrókr	4	Sauðárkrókur	1
saudir	4	sauðir	1
saunglist	4	sönglist	1
saungva	4	söngva	1
savalls	4	None	0
sázt	4	sást	1
scherow	4	None	0
schevíng	4	None	0
schmerling	4	None	0
schröder	4	None	0
seldr	4	seldur	1
sendíngar	4	sendingar	1
septemberm	4	None	0
sérhverr	4	sérhver	1
sérhvørja	4	sérhverja	1
sérhvørjum	4	sérhverjum	1
sérhvört	4	sérhvert	1
sèrleg	4	sérleg	1
sèrlegar	4	sérlegar	1
sèrlegu	4	sérlegu	1
setst	4	None	0
sevs	4	None	0
seyðisf	4	None	0
seyðisfjörðr	4	Seyðisfjörður	1
sheffield	4	None	0
si	4	None	0
siálfan	4	sjálfan	1
sic	4	None	0
sidabót	4	siðabót	1
sidabótarinnar	4	siðabótarinnar	1
sídarsta	4	síðasta	1
sídir	4	síðir	1
sífeldri	4	sífelldri	1
sífeldur	4	sífelldur	1
siglufjörðr	4	Siglufjörður	1
sigriður	4	Sigríður	1
sigurðarkviðu	4	None	0
sigurvinníngar	4	sigurvinningar	1
sikileyu	4	Sikileyju	0
silfurverd	4	silfurverð	1
sivertsens	4	None	0
sjalfsagt	4	sjálfsagt	1
sjálfsfræðarinn	4	None	0
sjerðu	4	sérðu	1
sjerhvern	4	sérhvern	1
sjerhvers	4	sérhvers	1
sjerlegt	4	sérlegt	1
sjóferdum	4	sjóferðum	1
sjógæftir	4	None	0
sjónleikum	4	None	0
sjúkravitj	4	None	0
skaðabætr	4	None	0
skaðabótalaust	4	None	0
skadinn	4	skaðinn	1
skagafjardar	4	Skagafjarðar	1
skakt	4	skakkt	1
skálholtskoti	4	None	0
skapad	4	skapað	1
skapt	4	None	0
skeid	4	skeið	1
skeidi	4	skeiði	1
